word,count
الامريکی,1
وللإعتقال,1
للتصوير,1
ليوهموا,1
وسيبثون,1
و بدلا,1
ليقوموا,1
والتل,1
و أستطيع,1
المراهقة,2
ببالي,1
لألوية,1
وللذي,1
يعاتب,1
مظاهرتها,1
850,1
ألا يخاف,1
اعطيهم,1
ليحتلوك,1
يا رقم 25,1
واعطيهم,1
يقطعوه,1
و لما,1
واحتلوه,1
انفراد,2
متشدد,2
أضافوا,2
حوزتهم,1
أن أفهم,1
الممتلئة,1
الارآء بينما,1
خطيبا,1
شاعرا,1
واحدة لا,1
جهاديا,1
وبذلته,1
ومحاورات,1
ومناظرات,1
مروجي,1
جلجلت,1
لتغلغل,1
المنحرفة,1
شرك,1
فجهادها,1
شرعهم,1
لنزلت,1
وديكتاتوري,2
حالتين,1
ستوكهولم,1
بادئ,1
مقاله,1
إستغاثتها,1
بكارتر,1
فالناصر,1
يتخد,1
إتفاقا,1
وحاكمه,1
وقاتله,1
تزرف,1
لا يسامحكم,1
ويتولاكم,1
ويبعث لكم,1
لهوة,1
بحالكم,1
وييتم,1
ويشلكم,1
ويذلكم,1
احتضنتكم . بحق,1
نتزوج,1
بالبر,3
ينهون,1
طالعوا,1
1400 سنة,1
التابعيين,1
والصوفية,1
كبقاء,1
والتحقوا,2
فانقلب,1
ربتهم,1
دحلانيين,1
إسداء,1
نصيحته,1
يزلها,1
تحذيرات,1
ولخططه,1
فالحرائر,1
جدودنا,1
أستعير,1
إعلاناته,1
لبرامجه,1
تجدد,1
عشوائيتها,1
تشكلها,1
واختراقها,1
وبتسارع,1
لا سيادة,1
لبعث,1
ومبالغتها,1
فيعتقد,1
فعلا منع,1
استبدله بإغتصاب,1
النساء . مثل,1
ما نشاهد ، وصول,1
ايقن,1
قريبا ، ويريد أن,1
ما اقترفت,2
سأسمي,1
رتب,1
اقتدى,1
بالسلف,1
الناجية,1
1600,1
16000,1
ويساوم,1
يتعلل,1
أوامرهم,1
وإكمال,1
ومسلوب,2
ليوث,2
يأبون,1
وينتفضوا,1
جدنا,1
يخبرك,1
عروسنا,1
مهرناها,1
والضلال,1
يضربوها,1
فخلقوا,1
العميلة التابعة,1
ليستقووا,1
بلوسشتان,1
عبد الملك,1
ما يفعلونه,1
ينافقون,2
أمروا,1
بسفكها,1
رؤيتهم,1
تضيفها,1
و ثانيا,1
تخوف,1
مثبط,1
و ثالثا,1
ديناميكية,1
الديناميكية,1
للعوامل,1
التنظيم الإجرامي,1
يتشرفون,1
وبحراسة,1
لقتلكم,1
وتدمير المساجد,1
أن يوصف,1
ويجزي,1
على متظاهرين,1
سوريا الحرة,1
ومتعصبي,1
متعصبي,1
إلى الجاهلية,1
والوسطي,1
و أن,1
الرنتيسي كلماتنا,1
لا تخدش,1
حياءا,1
ولا تحتمل,1
والشتائم . نحن,1
إنتخاباتها الأخيرة,1
وسم,1
الإتصالات,1
الجبلين,1
الحافلات,1
وبطحونا,1
بالتنكيل,1
بالمواطنين,1
بأخمص,1
الروسيات,1
والباباكشن,1
يوحون,1
المصليين,1
ينوح,1
و لكن,1
و نتمنى,1
إدراكا,1
أثقلنا,1
ثورتهم هذه,1
وذما,1
ذما,1
و أسأل,1
مدججين,1
سفكهم,1
والأمان . و أتمنى,1
ومسلوبة,1
متنطع,1
ويطبع,1
جبهته,1
تقرأون,2
الخويصرة,1
مفاوضتهم,1
تجبروهم,1
والهتاف,1
قمعكم,1
للإنقلاب,1
سيفعلونه,1
وأقسى,1
وإياه,1
وسيحاسبك,1
فسلمت,1
ويجنبها,1
ما ظهر,2
دائما . و والله,1
الحسرة,1
صائبة,1
واهدهم,1
صراطك,1
بكاهله,1
مفحمة,1
الملقى,1
لأمثالهم,1
ملح,1
ويفلت,1
خوفى,1
وحماها,1
القعود,2
صي,1
يعرضوا,1
السكاكين,2
ومتابعي,1
يمتازون,1
الخارجيين,1
الرفه,1
سنتفرغ,1
السطوة,1
ويهددني,1
يهددني,1
التبرؤ,1
ستقوي,1
لسيادته,1
الماهر,1
سيأمرهم,1
سيمتثل,1
لأوامر,1
وينقلبون,2
ينخرط,1
بفوضكتم,1
و إن,1
انتظرتم,1
النطاح,1
الجليباوي,1
الدليم,1
دليم,1
لعشائر,1
وندد,1
بتحمل,1
المتمسكين,1
الطائر,2
جناحاه,1
كما أفلست,1
و نحن,1
اغلب,1
توقعاتنا,1
واستهدفوا,1
ومقاهي,1
وصالونات,1
لمسؤوليتهم,1
كاتبنا,2
مقابلته,1
والمحطة,2
و انطلقت,1
و كذلك,1
المؤذن,1
بالآذان,1
لا يوسعني,1
يوجد مهنية,1
أناشد كل,1
و سوريا,1
بسياساته,1
و شعب,1
منتصرين,2
وعرق,1
وجهده,1
فيا من,1
لتطلب,1
افتخر,1
ستقدمه,1
رشيدة,1
ما يجعلها,1
وإسقاطها,1
هؤلاء المسلمين,1
وماهية,1
استمعت,2
برؤية رآها,1
إمارتكم,2
يتورطوا,1
وإعتبار,2
و موضع,1
ولينتبهوا,1
تضبط,3
المكسيك,1
مغرور,1
يؤت,1
يحرمها,1
همي,2
وحزني,1
خزني,1
رجاء :,1
وأمروها,1
أمروها,1
تسجد,2
أن يبرر,1
و الإخوان,1
تلونا,1
عظ,1
تعظهم,1
وآصف,1
غزالي,1
وقضيتك,1
ثراك,1
لأجلت,1
رحمتها,1
لتلتفت,1
لحرير,1
للأميرين,1
من ورق,1
منقوش,1
جنودكم,1
وأياديكم,1
مختوما,1
بوصمة,1
غزو وحصار,1
وظفته,1
الخواتيم,3
انبطاحها,1
المزمن,1
لغة الضاد,1
اهتمامنا,1
بتعزيزها,1
وبإنقاذها,1
بإنقاذها,1
ومنطقي,1
وتساند,1
ستنقل,1
آفاق,1
الشعواء,1
فالتجمعي,1
تتصف,1
بتركيبة,1
لا تستند,1
ويعربد,1
فسجدوا,1
بارتباطه,1
ستؤثر,1
تستحقه,1
وحفاظها,1
كالشهيد,1
فرأس,1
الشالوم,1
واتهامها,1
الخائب,1
واستغراب,1
خاننا,1
نهدم,1
ونسترجعه,1
نسترجعه,1
زمرتك,1
حاميا,1
ملتصقا,1
اتضاح,1
فكنا,1
وخربت,1
ووحدات,1
ليقلل,1
متساويين,1
يا صديقي اسمه الجيش العربي السوري,3
وسيمحق,3
زرعتموه,3
وللقائد,3
فأخاك,1
بالروافض,1
الفلك,2
فنتركه,1
الذكورية,1
والنمط,2
التفكيري,1
والنهج,1
وإناث,1
وأحقيات,1
بحكايتهم,1
دبلجة,1
هداياهم,1
الخارقين,1
معتادة,1
تلاؤمها,1
توجهون,1
اتهامكم,1
القومية بصيرتكم,1
القوميه,1
الكوردي,1
لمساعدتهم,2
مذموما,2
مدحورا,2
اطة,2
والاحتراف,2
وكثافة,2
مناوئيهم,2
ويعظم,1
في فقر,1
متقع 99 بالمائة,1
يجدوه,1
بجحيم,1
اعتقدته,1
السويسرا,1
وجداننا,1
لوجداننا,1
يتخطاه,1
تستنزفنا,1
ونعاهد,1
نسلوه,1
وقدرنا,1
وأشغاله,1
وحياته,2
الكنبة,2
أشغاله,1
وعملا,1
نهضته,1
ورقيه,1
لتسويغ,1
خلفيته,1
ذبوا,1
نتعاطف,1
احتملوا,1
وكلماتك,1
داخلك,1
أفقدك,1
سلوكك,2
كتابتك,1
وتبايع,1
ينسجون,1
الشراك,1
المؤخرة,1
ما يستطيعون,1
سيخيب,1
امالهم,1
ويخرز,1
ويفقأها,1
بظلام,1
ولايعرفون,1
الرذيله,1
اخزاهم,1
لايملكون,1
أدخلوهم,1
وخسروا,1
ويستغرب,1
! للأسف,1
فائضة,1
تجد هذه,1
والحفر التي,1
والفرعية,1
والإطارات,1
أنساه,1
مسواه,1
وداع,1
لذكراه,1
مقتضيات,1
التمس,1
والنسيان,1
وأشارك,2
اشارك,1
ليهز,1
وكرازيات,1
والوجه,1
سيدمغ,1
يستطيعان,1
يرحلا,1
المجارز,1
للطبال,1
والرقاصة,1
والحشاش,1
والنصاب,1
بالشيخ,1
ديوان,1
وأفرغه,1
مليم,2
ذاكرتك,1
يستخف,2
ويظللهم,1
بفتاويه,1
ستقتنع,1
اردمها,1
يقاسون,2
المختطفات,1
الحصري,1
بشأنهم,2
دحضه,1
نقر,2
وسد,1
تفريج,1
ولينر,1
تعنس,1
والمشلكة,1
العانس,1
عريس,1
بالطلبات,1
فيتزوجها,1
بخاتم,1
فليغرقها,1
أقلكن,1
مهرا,1
أكثركن,1
ساذجين,1
لساحات,1
وأجده,1
زاهدا,1
ولنفرق,1
زادنا,1
الخصمان,1
أحول,1
افتحي,1
يا جنة,1
وانعكاساتها,1
استغلها,1
وأحسنوا,1
توظيفها,1
التجمعيين,1
بالإفلاس,1
وتضخمها,1
وتبرز,1
والبنغاليين,1
شهاداتهم,1
جلبار,1
مرسيط,1
وسجناء,1
المنجمي,1
ومناضلون,1
يوسفيون,1
ومناضلو,1
والمناضل,1
الروائيين,1
للحداثة,1
وللحرية,1
حاربوه,1
لوصف,4
بالأغاني,1
ليشاهده,1
بالكبار,1
ينشؤوا,1
يسترجعوه,1
مافياوية,2
نصيريية,2
كافرة تعيث,2
الفساد وتعمل,2
البلد وقتل,2
أو نر,2
الخوزقة,2
للمخيم,1
الفلسطيينيين,1
لجرائمهم,1
والجاسوسية,1
والتخندق,1
وتقطيعهم,2
وسيخلد,1
ومناضلا,1
لقضيته,1
وسيتذكر,1
والضغوطات,1
وتقاتل,1
وانقسم,1
وبالصدفة,4
مزدوجي,1
وتزوجوا,1
وأنجبوا,1
نجبوا,1
القرآني,1
اللفظ,2
أو العسكري,1
شركا,1
لا واعيا,1
بالخالق,1
والتلذذ,1
بالسباب,1
واكتبوا,2
بالقارئ,2
حريري,1
وسيصدر,1
ومصرية,1
تتويج,1
بالفرنسية,2
حنظل,2
وتفاهات,1
فهاهو,2
وحروفها,1
فالقتيل,1
والشريك,1
بجواز,1
يتغيبون,2
أسانده,1
العربية ومتتالية,1
يدعونا,1
نوصل,1
يقلص,1
ولتعليم النشء,1
بعزه,1
يا أمية,1
حكايتك,1
المأخوذة,1
صعوبات,2
لنجدها,1
فاطرقي,1
البواب,1
تيأسي,1
ونقدا,1
المسعدي,1
وكتاباته,1
لذاكرة,1
تجنيا,1
ننعت,1
ستذكر,1
بليلى,1
والانتقامية,1
وصببتم,1
جمام,1
هادف,2
وللمشرفين,1
الوجودي,1
بالإحساس,1
وأراها,1
تجسيده,1
يبكيه,1
فبكي,1
عماه,1
وأجد,1
الفلسطينة,1
يحرصوا,1
مدرسيا,1
تعلمه,1
تتداوله,1
الشهداء ياسر,1
فياسر,1
الوطنية رغم,1
حيلته,1
لا تساعدوا,1
صفوفه,1
لقرى,1
صفورية,1
بمقاوميها,1
ويلتحفون,1
يلتحفون,1
تشبيهك,1
فصحابة,1
صلى الله عليه,1
البطء,1
وستصل,1
يرعاها,4
المتأله,1
بعدائهم,1
فسيمزق,1
تميمي,1
وللمجوس,1
لأبعد,1
الفوهة,1
يتصفح,1
بإكثار,1
بالنطق,1
سباقتان,1
ولا التنفيذ,1
يتمحصوا,1
أجهزت,1
تتكاثف,1
ليحاسبوهم,1
يشاطرون,1
نشاطر,1
نشاطرهم,1
فقتلانا,1
المبتسم,1
حلمي,1
تسميانهما,1
بالمسلمات,1
تذهبان,1
احتجز,1
تولولون,1
عقدت لقاءات المصالحة,1
وتنسبون,1
تضمروا,1
سلمتي,1
يحوقل,1
لحياتنا,1
ترتد,1
بالرقي,1
يؤرخ,1
والرسم,1
والنحت,1
يتذوق,1
وغرام,1
وهيام,1
وأساسا,1
العادات,3
أكتشف,1
لشعراء,1
يعقب,2
التفعيلية,1
فالقصيدة,1
يشط,1
عفويته,1
بالعافية,1
كالشحاذين,1
وهوانكم,1
نواصب,1
ساكنيه,2
للنواصب,1
اطلب,1
ويفترضون,1
لأبيض,1
طمعنا,1
فمفهوم,1
الدولة المعاصر,1
ولعلنا قريبا,1
سهم,1
اللفافة,1
يلقها,1
بالمخبرين,1
يقتربون,1
أمسكوا,1
سيبتلعها,1
يوسعونه,1
ويقيدونه,1
ورجليه,1
سيتكلم,1
ستخنقه,1
الخوالف,1
والركوب,1
الركوب,1
ثمراته,1
شتموها,1
أنصفتهم,1
تساءلوا,2
غرضها,1
واستبدادا,1
وتفردا,1
ودكاترة,1
ويلك,1
يجنس,1
لاعبيها,1
رياضيهم,1
بالرياضات,1
ستتأزم,1
على الأقل في العالم العربي,1
؟ لكن,1
وننشئ,1
نصبو,1
ماسكة,1
برقابنا,1
داموا,2
نخضع,1
للمستهترين,1
مضرب,1
تماسك,1
وتوافقه,1
والأعراق,1
بمنحهما,1
استقلالهما,1
مفضلين,1
والمتحكم,1
برقابهم,1
والعرقيات,1
متعايشة,1
المتلونة,1
ولاؤها,1
يطعمها,1
طعمهم,1
يافطة,1
احتلالية,1
بخيراتها,2
يرتقوا,1
ويترفعوا,1
بأخلاقهم,1
وتأكدهم,1
أخلصهم,1
وأكفئهم,1
الإخوانيين,1
اقتصرت,1
برفعهم,1
يساري,1
ماركسي,1
حجابا,1
متبرجا,1
ألبست,1
حياه,1
للحريصين,1
وتسييس,1
الديناصورات,2
اكتشفها,1
فالدلائل,1
وحفور,1
حجرية,1
للمخلوق,1
وتصرفاته,1
الفضاء الرحب,1
يتمدد,1
ليسع,1
فليتحرك,1
الساكنون,1
ينكمش,1
المتمدد,1
وأتمنا,1
والتزاما,1
وعاشوا,1
أحبونا,1
وأحبوا,1
احبوا,1
زكريا,2
لنادي,1
المطابع,1
إصداره,1
المرافعات,1
لإبطال,1
لا يفرقون,1
زوايا,1
لشاعرنا,1
زمراوي,4
ديوانه,3
أثنوا,1
بأشعاره,1
وينبع,1
شاعرنا,2
شاغرا,1
وغنيت,1
استغلوا الحرية,1
ليقدموا,2
ما جعل,1
عادته,1
المدوية,1
محفزا,1
المشابهة لدعم,1
ولا أحسب,1
فلتكلف,1
مشارقة,1
وانصهروا,1
انصهروا,1
ينعدم,1
المجاذيب,1
تعلمتم,1
يتسابق,1
متحاربون,1
والتباعد,1
ههههاي,1
كخكخكخ,1
البلاهة,1
تعليقاتها,1
هباب,1
هستيريا,2
اعتقالاتهم,1
طليقون,1
استوجب,1
نني,1
مظالم,1
لفقوا,1
والنشطاء,1
والمحامين,2
واعتقلوهم,1
حفلاته,1
وسمراته,1
وجولاته,1
وأسفاره,1
يكابد,1
مكدسة,1
بعضم,1
بنوكا,1
سيولة,1
تنخفض,1
ومستغرب,1
ومبادىء,1
تستفرد,1
يستسيغوا,1
إيحاءات,2
للبذاءة,1
وعبارات,1
بالحقوقيين,1
والديمقراطيين,1
يستوردون,1
والرذائل,1
العادت,1
تبعاتها,1
استيرادها,1
التأتير,1
إعطاؤها,1
استشارية,1
دويات,1
أوجة,1
يصبرا,1
الزبى,1
انبطاحه,1
يشرفوا,1
شاعري,1
أغنيات,1
تقديمي,1
بموجة,1
لتقديمه,1
وبتواضع,1
فلبيت,1
مدلسين,2
مأجوريه,1
البرجوازية,1
كمفهوم,1
فالأرض,1
لأرهبوا,1
الموجز,1
وأسلوبك,1
التوصيلي,1
تنقلي,1
الإطلالة,1
وللتراب,1
وبالتراب,1
صهاينة التلمود,1
وصليبيي,1
الإنسان الحر ،,1
فنبه,1
انتبهتم,1
للعلي,1
ولليهوديات,1
الشقراوات,1
تغازلوا,1
فجاهدوا,1
ونازلوا,1
أجهزتها,1
بتقاسم,1
بموطئ,1
أسميتك,1
بالزمرد,1
الغيهب,1
تغنيت,1
المستباح,1
قسمه,1
دمعتان,1
مدفوعات,1
المبيت,1
بمنى,1
ومزدلفة,1
وعوامل,1
الفندقة,1
وتشريعات,1
وأسعار,1
لمتناول,1
الحجيج,2
بمكة,3
غد لتعم,1
الغور,1
فرسولنا صلى,1
أيسرهما,1
لتستهدفونهم,1
يختارهم,1
سياديا,1
لهيئة,1
قريبون,1
وعاداته,1
مزيجا,2
وخليطا,1
موروث,1
أجرينا,1
لرجحت,1
لا تقوى,1
سنستفيد,1
وأسف,1
نمقت,1
فلأجل,1
كراسيها,1
وأنظمتهم,1
اليابانيين,1
ونظامهم,1
والتعليمي,1
دعوي,1
وتقاعسنا,1
أسواقهم,1
ونضاله,1
واقتلاعه,1
يا عجبي,1
لتجسد,1
مسرحي,1
وسينمائي,1
سينمائي,1
شغوفين,1
بالفنون,2
ازدهارها,1
هذا يا أحبائي,1
فهانت,1
قرابين,2
تنجرف,1
بسبب عجرفة المسؤولين .,1
عجرفة,1
يبدلهم,1
بعد سبع,1
باجتماع,1
بالفاتيكان,1
والنكسة,1
حتفل,1
تلاه,1
مآمرة,2
لضحايا,1
القبطيتان,1
تسلما,1
مردة,1
تفسيرهم,1
بأبنائه,1
للإبداع,1
والمدمر,1
للتصالح,1
إطلاقها,2
ويخفون,1
والإسماعليين,1
والشنتو,1
يأخذونها,1
استعبادهم,1
واتبعت,1
أهواءها,1
تطبع,1
والخرطوم,1
والكتب,4
والكم,2
خانقة,1
كصلاح,1
خضعوا,1
لسايكس,1
ينادوا,1
الفساد ، قد,1
برفاهية,1
المسموح,1
وتشكل,1
النكتة,3
يروجوا,1
برئيسه,1
وانتقاده,1
فيستعملون,1
كالنمور,1
البنتاغون,1
ديزني,1
المكلومات,1
لوعة,1
وعلقم,1
علقم,1
اليتم,1
لآبائهم,1
بالتعاطف,1
والمؤازرة,1
5،7,1
الضئيل,1
العابرات,1
والعلامات,1
للمركبات,1
مصورة,1
سمعها,1
شاهدها,2
قرأها,1
تصفحا,1
حا,1
كافح,1
ناداها,1
فكت,1
الشفرة,1
ضفائرها,1
وصارا,1
مكتوبا,1
سنحتفل,1
وتفككه,1
توحدهم,1
واعتدائها,1
وأكلها,1
لحقوقنا,1
جوانتنامو,1
الهالكون,1
زلة,1
الهالكين,1
ما يشهد,1
ما يؤكد,1
بمنتدى,1
تتكاثر,1
والمسؤولون,1
وأمرهم,1
ووزعوا,1
وطبقوا,1
سيحاكمكم,1
واحذروا ثورة,1
وتأثيرها,1
وتظل,1
يستنسخوا,1
والتوقع,1
سيتطلب,1
ما بهم,1
وأسأله,1
يعزه,1
منزلته,1
والأخرة ، وأن,1
الناصحة,1
جكناواريان,1
رسالاتهم,1
تكريما,1
والمعنية,1
مندمجة,1
موسيقى,1
طبيشات,1
المشهورين,1
يستنهضوا,1
ما ترجوه,1
الصنداي,1
تلغراف,1
والتنبه,1
مرون,1
مر الزمان,1
للمراقب,1
بالرشا وشراء,1
والأقبح,1
